somewhere,3
son,3
sorry,18
sound,10
space,3
spacious,1
speed,1
spend,1
sport,1
spot,1
start,5
steep,3
steer,1
still,15
storage,2
store,1
straight,1
stretch,1
student,1
stuff,2
style,1
suggest,1
sun,1
super,2
suppose,1
sure,9
surface,1
swap,1
sweet,1
swim,1
system,1
table,3
tag,1
take,19
talk,2
tear,3
tenant,1
test,1
thank,5
that,56
there,1
thing,2
think,28
thinking,1
though,8
thousand,1
throughout,1
throw,5
tight,2
till,2
time,6
tiny,1
tire,6
tireless,1
to,1
today,7
ton,2
top,1
town,1
towncentr,1
trade,1
trail,1
transmit,2
transport,2
truck,3
true,1
try,3
tune,1
two,2
type,1
u,1
understand,1
unfortun,1
unhappy,1
unit,7
unlike,1
until,1
upgrade,2
us,2
use,11
value,4
vasili,1
vehicle,2
vein,1
verify,1
victoria,1
view,1
visible,1
wan,3
want,10
warrant,1
washerdry,1
wast,1
water,1
watt,1
way,41
weak,1
wear,5
week,1
well,25
what,15
whatsoever,1
wheel,1
whip,1
whoa,1
wife,1
will,106
wing,1
wise,1
within,1
wonder,5
wont,7
work,11
worry,1
worth,1
would,88
wouldn,1
ye,22
yea,1
yeah,9
year,9
you,10
your,8
