tonight,1
tooth,10
top,2
topped,1
total,1
touch,1
tough,1
tour,1
toward,1
town,3
townhom,5
townhous,6
toyoya,1
trace,3
track,2
trade,2
trademark,1
trail,1
trailblaz,1
trainer,1
traitor,3
transport,1
trap,1
tree,4
triathlon,1
trip,1
truck,35
true,1
trunk,3
try,3
trying,1
tt,2
tube,1
tudor,1
tunica,2
turn,3
turntabl,1
twin,2
two,6
twoperson,1
type,7
typewrite,2
u,6
understand,7
unfortun,1
union,1
unique,1
unit,30
unload,1
until,7
upgrade,1
upon,71
us,1
use,59
useless,1
vacant,2
vain,1
valley,3
valve,1
van,2
vanity,3
vehicle,20
verbatim,1
verify,1
vernal,1
versa,2
version,1
very,1
video,1
view,33
village,2
vine,1
visible,1
visit,2
vital,13
w,3
waddup,2
wagon,1
wait,1
walk,1
walking,1
wall,5
wallet,1
walnut,2
want,35
war,2
wardrop,1
warrant,1
was,1
wash,2
washed,1
watch,8
water,1
watson,3
watt,1
wattle,1
way,1
wear,7
weight,2
welcome,4
well,14
went,3
west,1
wet,2
what,16
wheel,10
whether,2
whistle,1
white,2
whoa,2
whole,2
wide,1
wife,1
will,26
window,1
windshield,1
wiped,1
wire,1
wise,3
within,1
woman,1
wonder,27
wont,5
wood,8
wooden,2
work,39
world,1
worry,1
worth,4
would,84
wrong,20
xiaomi,1
yard,4
ye,10
year,11
yellow,1
you,20
your,116
zip,1
