confirm,1
congratul,2
consider,15
contract,1
control,1
convent,2
cool,3
corner,2
correct,3
cost,11
couch,1
could,87
couldn,2
couple,4
course,4
cover,5
crack,1
craiglist,1
cream,1
credit,6
crew,1
cup,1
current,1
cushion,2
custom,2
cut,1
damage,2
date,1
daughter,1
day,8
dead,1
deal,349
decent,3
deeper,1
definite,16
del,1
deliver,18
deltoid,1
dem,1
den,2
dense,1
depend,1
deposit,21
desert,1
desire,1
detail,2
devil,69
didn,2
differ,4
dinner,1
direct,2
disassembl,1
discount,2
discuss,1
distance,2
do,5
doesn,2
dog,1
doll,1
dollar,13
dollhous,1
don,2
dont,38
door,1
doubt,2
drive,14
drop,14
due,1
dust,1
dwyer,1
easier,1
east,1
eat,1
egg,1
eh,1
either,3
eley,1
elm,1
else,6
em,1
email,1
end,4
engine,1
enjoy,2
enough,9
entertain,1
equip,2
even,18
ever,1
every,8
exactly,1
except,1
excuse,1
exhaust,1
exit,1
expect,1
expel,4
explode,1
express,1
extra,14
extreme,1
faaaaarrrrr,1
fade,1
fair,83
fairsav,1
family,3
far,8
feature,4
fee,6
feel,5
figure,2
fill,1
final,7
finance,1
find,7
fine,54
finish,1
first,5
firstlast,1
fish,4
fit,2
fitbit,1
fix,1
flat,1
flaw,1
flexible,1
flow,1
fly,1
fool,1
form,1
forward,4
frame,2
francisco,1
free,20
fremont,3
friday,1
friend,6
front,2
full,2
furnish,1
furniture,7
future,1
ga,3
galaxy,1
game,1
garage,1
genet,4
gentle,1
get,83
gift,1
give,27
glad,1
gladly,1
go,74
gold,1
good,124
gr,1
grand,1
granddad,1
grandeur,1
great,185
greatcoat,1
grind,1
grocer,1
guess,12
h,1
had,2
half,3
hand,13
handful,1
happen,2
happy,11
hard,14
hardly,1
harsh,2
has,2
hata,1
hate,3
haul,1
head,2
headache,1
headphon,4
health,1
hear,3
heart,1
heat,1
heavy,2
heirloom,1
helmet,9
help,17
hi,4
high,6
higher,5
highest,2
highway,1
him,5
history,2
hit,1
hm,1
hmmwell,1
hold,1
home,10
homme,1
hope,3
hour,14
house,14
how,1
howe,4
human,1
hurry,1
hurt,1
husband,2
ice,1
id,18
idea,1
ii,1
il,1
ill,161
in,54
include,23
inform,1
input,1
inside,2
insist,1
inspect,1
instal,6
instant,1
instead,2
insure,1
intake,1
interest,8
into,1
is,2
isn,3
item,4
jackson,1
job,2
joke,1
june,3
keep,5
kid,1
kidney,1
kind,9
kit,1
know,28
l,1
labor,1
lamp,2
land,1
landlord,1
landscape,1
later,8
latest,1
laundri,2
laura,1
lawn,2
lay,1
leaf,1
learn,3
least,6
leather,1
leiter,1
length,1
less,29
let,31
lift,2
light,2
like,64
lip,1
list,6
little,23
live,5
ll,3
load,7
loan,1
local,8
lock,4
long,21
look,17
lose,2
loss,1
lost,1
lot,14
love,7
low,60
lower,15
lowest,2
luck,1
lunch,2
mail,1
maintain,4
maintenance,1
maintenc,1
major,2
make,37
man,6
manage,2
manifold,1
manual,1
markdown,1
market,4
mat,1
match,2
mater,1
may,10
mean,9
measure,1
med,1
meet,32
member,1
men,1
mention,5
merry,1
middle,2
might,5
mile,2
mileage,2
mind,6
mine,1
mint,1
minute,5
mix,1
mmm,3
mobile,1
model,1
money,11
moneyback,1
moneynumb,1
montclair,1
month,23
monthly,5
more,9
moretrust,1
move,20
mr,1
much,29
multiple,1
must,2
na,3
name,1
near,1
necessary,1
need,41
negoci,1
negoti,12
neighborhood,1
nephew,1
network,1
never,4
new,26
next,8
nice,6
night,2
nobody,1
none,1
noon,1
normal,2
not,6
note,1
notice,1
nova,2
now,9
nowadays,1
nowdaysso,1
numb,1
number,1333
numbermil,1
numbermonth,1
numbers,3
numberthank,1
numberyear,1
oakland,1
obscure,1
offer,76
office,9
oh,15
oil,1
ok,169
oka,1
okay,143
old,5
oldest,1
one,21
open,2
option,1
order,2
origin,4
other,2
otherwise,2
ouchthi,1
outside,2
overall,1
owner,1
pack,5
pad,2
paint,4
pair,3
papal,1
paper,1
paperwork,1
park,5
part,4
partial,1
partner,1
pass,3
past,1
patronage,1
pay,85
paycheck,1
payment,3
pedal,1
pen,3
penn,1
people,2
per,9
perfect,17
perfectly,2
perhaps,1
peri,1
person,5
pet,6
pharmaci,1
phone,16
photo,1
pick,213
picked,3
picture,2
pie,1
piece,8
pillow,2
pink,1
pipe,1
place,21
plastic,1
plate,1
pleas,9
pleasure,1
plus,1
pm,4
point,2
pole,4
polish,1
polite,1
pool,4
possible,5
post,1
potato,1
potent,2
premium,1
prepare,1
pretty,11
prevail,1
prevent,1
previous,3
price,63
pro,1
probably,3
problem,6
product,3
profession,1
project,1
promise,1
property,5
propos,1
protect,1
prove,2
proved,4
pump,3
purchase,7
put,7
quality,5
quarter,1
question,4
quick,1
quickly,1
quit,4
r,1
rack,1
radium,1
rang,1
rather,2
raven,1
ready,4
real,1
really,39
reason,27
reasonable,1
rebuild,2
rec,1
recent,1
recite,1
reconsider,1
record,1
recycle,1
red,3
reduce,1
refer,2
refriger,2
refund,1
reliable,2
remedy,1
remember,1
remove,2
renegoti,1
rent,7
rental,2
renter,1
repair,1
repel,1
replace,1
request,1
require,1
research,1
resortstyl,1
respect,5
response,1
rest,1
review,1
rid,5
ride,4
ridicule,1
rifle,1
right,20
rim,1
ring,4
rite,1
roll,1
room,2
rope,1
roughly,1
rug,1
rule,1
run,5
sack,1
sale,2
samson,1
san,1
sand,1
sang,1
sap,1
satellite,1
satisfactory,1
saturday,2
save,5
say,15
scheme,1
scratch,4
screen,1
screw,1
search,1
season,1
seat,3
secure,4
see,23
seem,27
sell,20
seller,1
semiauto,1
send,15
sens,2
sentiment,1
serious,2
service,3
set,12
settle,6
shall,1
shape,3
shapebesid,1
share,1
sheet,1
shine,1
ship,11
shippingdropoff,1
shirt,1
shoot,1
shop,3
short,2
show,7
sight,1
sign,13
similar,1
simple,1
since,29
sir,2
sit,3
site,2
situate,1
size,2
ski,1
slam,1
slightly,1
small,3
smoke,2
smoker,1
sofa,3
soft,3
solid,1
someone,4
somewhere,1
son,2
soon,4
sorry,17
sort,1
sound,153
space,3
spare,3
speak,2
speaker,3
special,2
specie,1
spend,5
split,1
spot,1
stain,2
stand,1
standard,1
start,3
state,2
stay,1
steady,1
steal,2
steep,2
steer,1
stick,2
still,21
stock,1
stop,6
store,2
strain,1
stranger,1
street,1
stretch,1
strike,1
strong,1
struck,1
studio,1
stuff,2
sturdy,1
sub,1
submit,5
substance,1
suction,1
sugar,1
sunday,2
supper,1
suppose,3
sure,47
surprise,1
swag,1
sweet,2
sweeter,1
swing,3
ta,1
table,6
take,113
teenage,1
tell,7
tenant,1
tend,1
tender,1
term,5
test,2
tetanic,1
than,1
thank,88
that,57
the,2
there,2
they,2
thing,4
think,66
though,8
three,2
threshold,1
thrill,1
throw,36
tie,1
tight,1
tighten,1
tile,1
till,3
time,11
tire,6
tireless,1
title,1
to,3
today,73
tomorrow,23
ton,1
tonight,27
top,4
total,3
touch,1
tour,1
trace,1
trade,9
trailer,1
transact,2
transfer,1
transmit,3
travel,1
trouble,1
truck,12
true,1
try,1
tube,1
tune,2
turk,1
turner,1
twice,4
two,11
type,4
u,1
under,4
undercut,1
understand,18
unfortun,3
unit,2
unseat,1
until,6
up,2
upon,1
us,4
usage,1
use,14
valid,1
value,4
vasili,3
view,2
vital,3
vous,1
w,1
wait,11
walgreen,1
walk,3
wallet,1
wan,3
want,18
war,1
warrant,7
washed,1
watch,1
water,3
waterelectr,1
watson,1
way,19
wear,1
wednesday,2
week,6
weekend,3
weight,1
welcome,2
well,74
wellthat,1
wellyou,1
were,2
west,1
what,2
wheel,3
when,1
whether,1
who,1
wife,2
will,88
wind,1
within,6
without,5
wonder,1
wont,8
wood,2
work,95
worry,2
worth,13
would,138
wouldn,4
www,1
yakov,1
yard,1
ye,70
yea,3
yeah,29
year,34
yellow,2
yet,1
you,30
young,1
your,17
yourselfsound,1
